page_index,page_url,pdf_url,anchor,context,http_status,final_url,content_type,bytes,pdf_magic,sha256
2,https://biblicalstudies.org.uk/articles_rcl_02.php,https://biblicalstudies.org.uk/pdf/rcl/07-2_123.pdf,"For the Record, 123-132. pdf","For the Record, 123-132. pdf [Reproduced by permission of the current copyright holder]",200,https://biblicalstudies.org.uk/pdf/rcl/07-2_123.pdf,application/pdf,638171,True,c9805fb512bdc1ee8bd4fc8e17bd3011de0367556371b47fb5abb0f11b915cc5
2,https://biblicalstudies.org.uk/articles_rcl_02.php,https://biblicalstudies.org.uk/pdf/rcl/07-2_133.pdf,"Bibliography, 133-144. pdf","Bibliography, 133-144. pdf [Reproduced by permission of the current copyright holder]",200,https://biblicalstudies.org.uk/pdf/rcl/07-2_133.pdf,application/pdf,782043,True,f5a27daa7da57d80ad37fd28600ba90453516a2cd0a1525e0b357f6a0192aa09
2,https://biblicalstudies.org.uk/articles_rcl_02.php,https://biblicalstudies.org.uk/pdf/rcl/07-3_146.pdf,"Editorial, 146-147. pdf","Editorial, 146-147. pdf [Reproduced by permission of the current copyright holder]",200,https://biblicalstudies.org.uk/pdf/rcl/07-3_146.pdf,application/pdf,86622,True,535bbe09014f53c913b85a804968e245aa1dfb0a833611759c5de9c5da782935
2,https://biblicalstudies.org.uk/articles_rcl_02.php,https://biblicalstudies.org.uk/pdf/rcl/07-3_148.pdf,"Alexandre Bennigsen & Chantal Lemercier-Quelquejay, ""'Official' Islam in the Soviet Union,"" Religion in Communist Lands 7.3 (1979): 148-159. pdf","Alexandre Bennigsen & Chantal Lemercier-Quelquejay, ""'Official' Islam in the Soviet Union,"" Religion in Communist Lands 7.3 (1979): 148-159. pdf [Reproduced by permission of the current copyright holder]",200,https://biblicalstudies.org.uk/pdf/rcl/07-3_148.pdf,application/pdf,1092519,True,2ff478f0d036eeab6f8256208deaa992e1473d20966b25b06a307c2c84026e19
2,https://biblicalstudies.org.uk/articles_rcl_02.php,https://biblicalstudies.org.uk/pdf/rcl/07-3_160.pdf,"Alexander Tomsky, ""John Paul II in Poland: Pilgrim of the Holy Spirit,"" Religion in Communist Lands 7.3 (1979): 160-165. pdf","Alexander Tomsky, ""John Paul II in Poland: Pilgrim of the Holy Spirit,"" Religion in Communist Lands 7.3 (1979): 160-165. pdf [Reproduced by permission of the current copyright holder]",200,https://biblicalstudies.org.uk/pdf/rcl/07-3_160.pdf,application/pdf,274681,True,8c062479099f2b9b911b1a60c2e26b31bc767171ec666158103f0cf5552246c1
2,https://biblicalstudies.org.uk/articles_rcl_02.php,https://biblicalstudies.org.uk/pdf/rcl/07-3_166.pdf,"Alan Scarfe, ""Dismantling a Human Rights Movement: A Romanian Solution,"" Religion in Communist Lands 7.3 (1979): 166-170. pdf","Alan Scarfe, ""Dismantling a Human Rights Movement: A Romanian Solution,"" Religion in Communist Lands 7.3 (1979): 166-170. pdf [Reproduced by permission of the current copyright holder]",200,https://biblicalstudies.org.uk/pdf/rcl/07-3_166.pdf,application/pdf,987867,True,7e4392199a7a6ca6fca4d11390bb4f11e57141534132a3082b274897b694aba3
2,https://biblicalstudies.org.uk/articles_rcl_02.php,https://biblicalstudies.org.uk/pdf/rcl/07-3_170.pdf,"Appendix: 
              ALRC's Programme of Demands, 170-173; Baptist Union Punishes Dissidents, 173-174; Letter from Romanian Orthodox Priests, 175-176; Fr Calciu. Defended, 177. pdf","Appendix: 
              ALRC's Programme of Demands, 170-173; Baptist Union Punishes Dissidents, 173-174; Letter from Romanian Orthodox Priests, 175-176; Fr Calciu. Defended, 177. pdf [Reproduced by permission of the current copyright holder]",200,https://biblicalstudies.org.uk/pdf/rcl/07-3_170.pdf,application/pdf,459464,True,96be2ba7e29f9d832d924b06f4dc38fed39dd7b0b3f6849b97d1a904db36d1aa
2,https://biblicalstudies.org.uk/articles_rcl_02.php,https://biblicalstudies.org.uk/pdf/rcl/07-3_178.pdf,"Brian Norris, ""The Christian Peace Conference Criticized,"" Religion in Communist Lands 7.3 (1979): 178-179. pdf","Brian Norris, ""The Christian Peace Conference Criticized,"" Religion in Communist Lands 7.3 (1979): 178-179. pdf [Reproduced by permission of the current copyright holder]",200,https://biblicalstudies.org.uk/pdf/rcl/07-3_178.pdf,application/pdf,97815,True,812fbd3c36e6c6921ac1ba0cafa8a483a92f10769426f53d2a46d28579243719
2,https://biblicalstudies.org.uk/articles_rcl_02.php,https://biblicalstudies.org.uk/pdf/rcl/07-3_180.pdf,"John Lawrence, ""Edward Norman: Christianity and the World Order ,"" Religion in Communist Lands 7.3 (1979): 180-181. pdf","John Lawrence, ""Edward Norman: Christianity and the World Order ,"" Religion in Communist Lands 7.3 (1979): 180-181. pdf [Reproduced by permission of the current copyright holder]",200,https://biblicalstudies.org.uk/pdf/rcl/07-3_180.pdf,application/pdf,97846,True,e1ae890d92aa02bd6710f380c3ec0d0f17d0b71345c5d20b9d1d3b4b73642ab2
2,https://biblicalstudies.org.uk/articles_rcl_02.php,https://biblicalstudies.org.uk/pdf/rcl/07-3_182.pdf,"Christopher Read, ""Christel Lane: Christian Religion in the Soviet Union,"" Religion in Communist Lands 7.3 (1979): 182-183. pdf","Christopher Read, ""Christel Lane: Christian Religion in the Soviet Union,"" Religion in Communist Lands 7.3 (1979): 182-183. pdf [Reproduced by permission of the current copyright holder]",200,https://biblicalstudies.org.uk/pdf/rcl/07-3_182.pdf,application/pdf,111589,True,22a09c83d9ff5c6aed8ade483e6c5b88b212f3e736bc2324516de0e3c302a302
2,https://biblicalstudies.org.uk/articles_rcl_02.php,https://biblicalstudies.org.uk/pdf/rcl/07-3_184.pdf,"""Soviet Local Authorities Combat Religion Critique,"" Religion in Communist Lands 7.3 (1979): 184-190. pdf","""Soviet Local Authorities Combat Religion Critique,"" Religion in Communist Lands 7.3 (1979): 184-190. pdf [Reproduced by permission of the current copyright holder]",200,https://biblicalstudies.org.uk/pdf/rcl/07-3_184.pdf,application/pdf,320520,True,95ece2bd4c5f87e05b77cf95e74e87775cf8e924629e08cf3ce3c87deea0a108
2,https://biblicalstudies.org.uk/articles_rcl_02.php,https://biblicalstudies.org.uk/pdf/rcl/07-3_191.pdf,"""Of Moscow Patriarchate,"" Religion in Communist Lands 7.3 (1979): 191-194. pdf","""Of Moscow Patriarchate,"" Religion in Communist Lands 7.3 (1979): 191-194. pdf [Reproduced by permission of the current copyright holder]",200,https://biblicalstudies.org.uk/pdf/rcl/07-3_191.pdf,application/pdf,246324,True,4b21b2aa5c1fad501fa38a41c8a416a7467fb362b96b22df37b7f3db1d166ff8
2,https://biblicalstudies.org.uk/articles_rcl_02.php,https://biblicalstudies.org.uk/pdf/rcl/07-3_195.pdf,"News from Keston College, 195. pdf","News from Keston College, 195. pdf [Reproduced by permission of the current copyright holder]",200,https://biblicalstudies.org.uk/pdf/rcl/07-3_195.pdf,application/pdf,44357,True,e524de83d4a62e85bf7e57eba08598d784899fa44d6b4648bf2a8129247fb5ae
2,https://biblicalstudies.org.uk/articles_rcl_02.php,https://biblicalstudies.org.uk/pdf/rcl/07-3_196.pdf,"For the Record, 196-201. pdf","For the Record, 196-201. pdf [Reproduced by permission of the current copyright holder]",200,https://biblicalstudies.org.uk/pdf/rcl/07-3_196.pdf,application/pdf,369707,True,01eabf4a1a96c0eda1692615265bf1b640a089138cadc8b1b3d358d598799308
2,https://biblicalstudies.org.uk/articles_rcl_02.php,https://biblicalstudies.org.uk/pdf/rcl/07-3_202.pdf,"Bibliography, 202-216. pdf","Bibliography, 202-216. pdf [Reproduced by permission of the current copyright holder]",200,https://biblicalstudies.org.uk/pdf/rcl/07-3_202.pdf,application/pdf,803588,True,3598783f5bc0ebe2dfe514cb67cace3d388b8f515f25d2145394801d9590a26f
2,https://biblicalstudies.org.uk/articles_rcl_02.php,https://biblicalstudies.org.uk/pdf/rcl/07-4_218.pdf,"Editorial, 218-219. pdf","Editorial, 218-219. pdf [Reproduced by permission of the current copyright holder]",200,https://biblicalstudies.org.uk/pdf/rcl/07-4_218.pdf,application/pdf,87435,True,84005aa65f2307d807afd4661f7f506424e8f5dc970d54b26faf6fb30391228e
2,https://biblicalstudies.org.uk/articles_rcl_02.php,https://biblicalstudies.org.uk/pdf/rcl/07-4_220.pdf,"Wilhelm Kahle, ""Baltic Protestantism,"" Religion in Communist Lands 7.4 (1979): 220-225. pdf","Wilhelm Kahle, ""Baltic Protestantism,"" Religion in Communist Lands 7.4 (1979): 220-225. pdf [Reproduced by permission of the current copyright holder]",200,https://biblicalstudies.org.uk/pdf/rcl/07-4_220.pdf,application/pdf,513712,True,da388eb4817374924b8432fcd1025ef153cec132cdd41ca432b03a82765e4c33
2,https://biblicalstudies.org.uk/articles_rcl_02.php,https://biblicalstudies.org.uk/pdf/rcl/07-4_226.pdf,"John Soper, ""Unofficial Islam: A Muslim Minority in the USSR,"" Religion in Communist Lands 7.4 (1979): 226-231. pdf","John Soper, ""Unofficial Islam: A Muslim Minority in the USSR,"" Religion in Communist Lands 7.4 (1979): 226-231. pdf [Reproduced by permission of the current copyright holder]",200,https://biblicalstudies.org.uk/pdf/rcl/07-4_226.pdf,application/pdf,258767,True,83a15bb84eff8dac5a1c28f80d4e945197f428e68554eb4f67d8c29d5e93aa8f
2,https://biblicalstudies.org.uk/articles_rcl_02.php,https://biblicalstudies.org.uk/pdf/rcl/07-4_232.pdf,"Anatoli Levitin-Krasnov, ""Religion and Soviet Youth,"" Religion in Communist Lands 7.4 (1979): 232-237. pdf","Anatoli Levitin-Krasnov, ""Religion and Soviet Youth,"" Religion in Communist Lands 7.4 (1979): 232-237. pdf [Reproduced by permission of the current copyright holder]",200,https://biblicalstudies.org.uk/pdf/rcl/07-4_232.pdf,application/pdf,231654,True,71c13b20ec87307ea324366ba2237ff0c13313ee84d81b5f2f090312f9eb7ecd
2,https://biblicalstudies.org.uk/articles_rcl_02.php,https://biblicalstudies.org.uk/pdf/rcl/07-4_238.pdf,"Eduard Oganessyan, ""The Armenian Church in the USSR,"" Religion in Communist Lands 7.4 (1979): 238-243. pdf","Eduard Oganessyan, ""The Armenian Church in the USSR,"" Religion in Communist Lands 7.4 (1979): 238-243. pdf [Reproduced by permission of the current copyright holder]",200,https://biblicalstudies.org.uk/pdf/rcl/07-4_238.pdf,application/pdf,683702,True,bcbde8c80cf006460daa38b3a1bcdcae3bfdb332893b0558a75aa92fea10b0f2
2,https://biblicalstudies.org.uk/articles_rcl_02.php,https://biblicalstudies.org.uk/pdf/rcl/07-4_244.pdf,"John Lawrence, ""Victor Sparre: The Flame in the Darkness ,"" Religion in Communist Lands 7.4 (1979): 244. pdf","John Lawrence, ""Victor Sparre: The Flame in the Darkness ,"" Religion in Communist Lands 7.4 (1979): 244. pdf [Reproduced by permission of the current copyright holder]",200,https://biblicalstudies.org.uk/pdf/rcl/07-4_244.pdf,application/pdf,36382,True,a85bcfda6efdcb915cec98c18e4e7b1cda62b377a928acd6d00bbd8a831417ae
2,https://biblicalstudies.org.uk/articles_rcl_02.php,https://biblicalstudies.org.uk/pdf/rcl/07-4_245.pdf,"David Paton, ""Lutheran World Federation (eds.): The Encounter of the Church with Marxism in Various Cultural Contexts ,"" Religion in Communist Lands 7.4 (1979): 245-246. pdf","David Paton, ""Lutheran World Federation (eds.): The Encounter of the Church with Marxism in Various Cultural Contexts ,"" Religion in Communist Lands 7.4 (1979): 245-246. pdf [Reproduced by permission of the current copyright holder]",200,https://biblicalstudies.org.uk/pdf/rcl/07-4_245.pdf,application/pdf,94590,True,9d97aa558b268925edc0c89ee4828f276f5e81d16b9055c5070ace2786b03b50
2,https://biblicalstudies.org.uk/articles_rcl_02.php,https://biblicalstudies.org.uk/pdf/rcl/07-4_246.pdf,"Walter Sawatsky, ""Wilhelm Kahle: Evangelical Christians in Russia and the Soviet Union,"" Religion in Communist Lands 7.4 (1979): 246-248. pdf","Walter Sawatsky, ""Wilhelm Kahle: Evangelical Christians in Russia and the Soviet Union,"" Religion in Communist Lands 7.4 (1979): 246-248. pdf [Reproduced by permission of the current copyright holder]",200,https://biblicalstudies.org.uk/pdf/rcl/07-4_246.pdf,application/pdf,123691,True,4759c0c5c3a60ff49aaa7c8911a2b535e59adc63e71e53f786f491d1fb657751
2,https://biblicalstudies.org.uk/articles_rcl_02.php,https://biblicalstudies.org.uk/pdf/rcl/07-4_249.pdf,"""Charter 77 Spokesman: Dr Vaclav Benda,"" Religion in Communist Lands 7.4 (1979): 249-251. pdf","""Charter 77 Spokesman: Dr Vaclav Benda,"" Religion in Communist Lands 7.4 (1979): 249-251. pdf [Reproduced by permission of the current copyright holder]",200,https://biblicalstudies.org.uk/pdf/rcl/07-4_249.pdf,application/pdf,155748,True,94f23db9b72f9d38adb9aab1028f29745d04b6bfbdd701a8ea6265565a765b25
2,https://biblicalstudies.org.uk/articles_rcl_02.php,https://biblicalstudies.org.uk/pdf/rcl/07-4_252.pdf,"""Poland Dialogue Between Church and State?"" Religion in Communist Lands 7.4 (1979): 252-257. pdf","""Poland Dialogue Between Church and State?"" Religion in Communist Lands 7.4 (1979): 252-257. pdf [Reproduced by permission of the current copyright holder]",200,https://biblicalstudies.org.uk/pdf/rcl/07-4_252.pdf,application/pdf,337610,True,f8414c19346997685b73b89f354b98ee58e393b0cc6af5b92c8d0689476b16ea
2,https://biblicalstudies.org.uk/articles_rcl_02.php,https://biblicalstudies.org.uk/pdf/rcl/07-4_257.pdf,"""Monks Appeal for Reopening of Monastery,"" Religion in Communist Lands 7.4 (1979): 257-258. pdf","""Monks Appeal for Reopening of Monastery,"" Religion in Communist Lands 7.4 (1979): 257-258. pdf [Reproduced by permission of the current copyright holder]",200,https://biblicalstudies.org.uk/pdf/rcl/07-4_257.pdf,application/pdf,108919,True,107ec1c26e78f18ee385d360f4fadd9d7b5cb37b33bc3c37df40a7c534f59644
2,https://biblicalstudies.org.uk/articles_rcl_02.php,https://biblicalstudies.org.uk/pdf/rcl/07-4_258.pdf,"""Orthodox Believers Refused Registration,"" Religion in Communist Lands 7.4 (1979): 258-261. pdf","""Orthodox Believers Refused Registration,"" Religion in Communist Lands 7.4 (1979): 258-261. pdf [Reproduced by permission of the current copyright holder]",200,https://biblicalstudies.org.uk/pdf/rcl/07-4_258.pdf,application/pdf,205148,True,1c6393a1c080fe6727df02e0c75d189fd62b6f816bc48537fdb559419a017f8e
2,https://biblicalstudies.org.uk/articles_rcl_02.php,https://biblicalstudies.org.uk/pdf/rcl/07-4_261.pdf,"""Pentecostals Write to the Pope,"" Religion in Communist Lands 7.4 (1979): 261-263. pdf","""Pentecostals Write to the Pope,"" Religion in Communist Lands 7.4 (1979): 261-263. pdf [Reproduced by permission of the current copyright holder]",200,https://biblicalstudies.org.uk/pdf/rcl/07-4_261.pdf,application/pdf,161519,True,dc7e7858ca680efa841f2210027930f435d95f8a975a8727632a9bc3722c5940
2,https://biblicalstudies.org.uk/articles_rcl_02.php,https://biblicalstudies.org.uk/pdf/rcl/07-4_264.pdf,"News from Keston College, 264-266. pdf","News from Keston College, 264-266. pdf [Reproduced by permission of the current copyright holder]",200,https://biblicalstudies.org.uk/pdf/rcl/07-4_264.pdf,application/pdf,96640,True,fde4ddf00a77fb353be47f9b022a13856609b855c8cb49ba781930d17cfa7c82
2,https://biblicalstudies.org.uk/articles_rcl_02.php,https://biblicalstudies.org.uk/pdf/rcl/07-4_267.pdf,"For the Record, 267-270. pdf","For the Record, 267-270. pdf [Reproduced by permission of the current copyright holder]",200,https://biblicalstudies.org.uk/pdf/rcl/07-4_267.pdf,application/pdf,197911,True,1764f83c8a4d53d30990d8d966510307f9b4bfb3ca1e06393907a1c60bd89e15
2,https://biblicalstudies.org.uk/articles_rcl_02.php,https://biblicalstudies.org.uk/pdf/rcl/07-4_271.pdf,"Bibliography, 271-288. pdf","Bibliography, 271-288. pdf [Reproduced by permission of the current copyright holder]",200,https://biblicalstudies.org.uk/pdf/rcl/07-4_271.pdf,application/pdf,905806,True,9a7738c6a8f2cb33aac7078056e63e11fa77a47e53b0c74a2265932776a95a32
2,https://biblicalstudies.org.uk/articles_rcl_02.php,https://biblicalstudies.org.uk/pdf/rcl/08-1_002.pdf,"Editorial, 2-3. pdf","Editorial, 2-3. pdf [Reproduced by permission of the current copyright holder]",200,https://biblicalstudies.org.uk/pdf/rcl/08-1_002.pdf,application/pdf,86540,True,21dfa1e95fb9071315d6deeb9c5179f65c6c1d396fdd77eae6ef61f8d4b04a78
2,https://biblicalstudies.org.uk/articles_rcl_02.php,https://biblicalstudies.org.uk/pdf/rcl/08-1_004.pdf,"Bob Whyte, ""The Future of Religion in China,"" Religion in Communist Lands 8.1 (1980): 4-10. Appendix: 
              Religion and Feudal Superstitions, 10-12. pdf","Bob Whyte, ""The Future of Religion in China,"" Religion in Communist Lands 8.1 (1980): 4-10. Appendix: 
              Religion and Feudal Superstitions, 10-12. pdf [Reproduced by permission of the current copyright holder]",200,https://biblicalstudies.org.uk/pdf/rcl/08-1_004.pdf,application/pdf,443375,True,6aa97b1daaf197d4578e7f7677f6b0d505bfdc5c57eb77dbbc7cfda884d2287d
2,https://biblicalstudies.org.uk/articles_rcl_02.php,https://biblicalstudies.org.uk/pdf/rcl/08-1_013.pdf,"Hansjakob Stehle, ""The Ostpolitik of the Vatican and the Polish Pope,"" Religion in Communist Lands 8.1 (1980): 13-21. pdf","Hansjakob Stehle, ""The Ostpolitik of the Vatican and the Polish Pope,"" Religion in Communist Lands 8.1 (1980): 13-21. pdf [Reproduced by permission of the current copyright holder]",200,https://biblicalstudies.org.uk/pdf/rcl/08-1_013.pdf,application/pdf,387936,True,9115508aaa29291c417eececeba0cccd23a423441bec8ff639fbabfd4018f1e9
2,https://biblicalstudies.org.uk/articles_rcl_02.php,https://biblicalstudies.org.uk/pdf/rcl/08-1_022.pdf,"Sr. Eileen Mary SLG, ""Orthodox Monasticism in Romania Today,"" Religion in Communist Lands 8.1 (1980): 22-27. pdf","Sr. Eileen Mary SLG, ""Orthodox Monasticism in Romania Today,"" Religion in Communist Lands 8.1 (1980): 22-27. pdf [Reproduced by permission of the current copyright holder]",200,https://biblicalstudies.org.uk/pdf/rcl/08-1_022.pdf,application/pdf,255411,True,4c0195e666f511822ce4a4a5c82c259610cee97c6a5639a102d7d4fc95929bd6
2,https://biblicalstudies.org.uk/articles_rcl_02.php,https://biblicalstudies.org.uk/pdf/rcl/08-1_028.pdf,"Walter Sawatsky, ""The Reform Baptists Today, Religion in Communist Lands 8.1 (1980): 28-38. pdf","Walter Sawatsky, ""The Reform Baptists Today, Religion in Communist Lands 8.1 (1980): 28-38. pdf [Reproduced by permission of the current copyright holder]",200,https://biblicalstudies.org.uk/pdf/rcl/08-1_028.pdf,application/pdf,1137798,True,d41184b53336394449888f46f14e7952f8dda715eb57ed8006f86b989e4f61f9
2,https://biblicalstudies.org.uk/articles_rcl_02.php,https://biblicalstudies.org.uk/pdf/rcl/08-1_039.pdf,"Sakharov Hearing, ""Marta Harasowska and Orest Olhovych (eds.): The International ,"" Religion in Communist Lands 8.1 (1980): 39. pdf","Sakharov Hearing, ""Marta Harasowska and Orest Olhovych (eds.): The International ,"" Religion in Communist Lands 8.1 (1980): 39. pdf [Reproduced by permission of the current copyright holder]",200,https://biblicalstudies.org.uk/pdf/rcl/08-1_039.pdf,application/pdf,37639,True,ba85245ea8b641cb5636529b0c01bebc0507bc4bb345d6f06952e06cf6f1e27a
2,https://biblicalstudies.org.uk/articles_rcl_02.php,https://biblicalstudies.org.uk/pdf/rcl/08-1_039a.pdf,"Leslie Paul, ""Andrei D. Sakharov: Alarm and Hope,"" Religion in Communist Lands 8.1 (1980): 39-42. pdf","Leslie Paul, ""Andrei D. Sakharov: Alarm and Hope,"" Religion in Communist Lands 8.1 (1980): 39-42. pdf [Reproduced by permission of the current copyright holder]",200,https://biblicalstudies.org.uk/pdf/rcl/08-1_039a.pdf,application/pdf,157759,True,f4426a30acfad16ebc16d715bf8942e81cc9b196e42ac496d07c115557755e84
2,https://biblicalstudies.org.uk/articles_rcl_02.php,https://biblicalstudies.org.uk/pdf/rcl/08-1_043.pdf,"John Lawrence, ""Olga Ivinskaya: A Captive of Time—My Years with Pasternak ,"" Religion in Communist Lands 8.1 (1980): 43. pdf","John Lawrence, ""Olga Ivinskaya: A Captive of Time—My Years with Pasternak ,"" Religion in Communist Lands 8.1 (1980): 43. pdf [Reproduced by permission of the current copyright holder]",200,https://biblicalstudies.org.uk/pdf/rcl/08-1_043.pdf,application/pdf,51449,True,a408e69c6817a33e91ff058f150cd6fddfe1739b40f15aaa8a8cd087c27b92b0
2,https://biblicalstudies.org.uk/articles_rcl_02.php,https://biblicalstudies.org.uk/pdf/rcl/08-1_044.pdf,"""Roman Catholic Church in Czechoslovakia: Danger of Disunity,"" Religion in Communist Lands 8.1 (1980): 44-47. pdf","""Roman Catholic Church in Czechoslovakia: Danger of Disunity,"" Religion in Communist Lands 8.1 (1980): 44-47. pdf [Reproduced by permission of the current copyright holder]",200,https://biblicalstudies.org.uk/pdf/rcl/08-1_044.pdf,application/pdf,235121,True,b021f0574a3d16592b6333a781dbf2f67a68987b73c2564ef8043804cd2cc7c2
2,https://biblicalstudies.org.uk/articles_rcl_02.php,https://biblicalstudies.org.uk/pdf/rcl/08-1_047.pdf,"""Czech Catholics Appeal to Pope,"" Religion in Communist Lands 8.1 (1980): 47-48. pdf","""Czech Catholics Appeal to Pope,"" Religion in Communist Lands 8.1 (1980): 47-48. pdf [Reproduced by permission of the current copyright holder]",200,https://biblicalstudies.org.uk/pdf/rcl/08-1_047.pdf,application/pdf,128244,True,df16fde039bd616b003675a5e1ea8132e22dbf4e534dbb366f390ad77c5e8d0c
2,https://biblicalstudies.org.uk/articles_rcl_02.php,https://biblicalstudies.org.uk/pdf/rcl/08-1_048.pdf,"""Czech Theologian Condemns Catholic Hierarchy,"" Religion in Communist Lands 8.1 (1980): 48-51. pdf","""Czech Theologian Condemns Catholic Hierarchy,"" Religion in Communist Lands 8.1 (1980): 48-51. pdf [Reproduced by permission of the current copyright holder]",200,https://biblicalstudies.org.uk/pdf/rcl/08-1_048.pdf,application/pdf,852842,True,6ab5827e0a2af396684dbe2e26f55fa03c54a58d2f68493a68870bbdadebc5f5
2,https://biblicalstudies.org.uk/articles_rcl_02.php,https://biblicalstudies.org.uk/pdf/rcl/08-1_051.pdf,"""Religious Values and Czechoslovak Society,"" Religion in Communist Lands 8.1 (1980): 51-53. pdf","""Religious Values and Czechoslovak Society,"" Religion in Communist Lands 8.1 (1980): 51-53. pdf [Reproduced by permission of the current copyright holder]",200,https://biblicalstudies.org.uk/pdf/rcl/08-1_051.pdf,application/pdf,194912,True,5b7a692aa119319a5ff48a9ec9fa8a326dae87e9d1b680fecec9fe4c8f7e189d
2,https://biblicalstudies.org.uk/articles_rcl_02.php,https://biblicalstudies.org.uk/pdf/rcl/08-1_054.pdf,"News from Keston College, 54-55. pdf","News from Keston College, 54-55. pdf [Reproduced by permission of the current copyright holder]",200,https://biblicalstudies.org.uk/pdf/rcl/08-1_054.pdf,application/pdf,74144,True,93f471e7e44e60d84f08d957ad3ec37622f9b35babce1ab1a71b6c91512fa30d
2,https://biblicalstudies.org.uk/articles_rcl_02.php,https://biblicalstudies.org.uk/pdf/rcl/08-1_056.pdf,"News in Brief, 56-65. pdf","News in Brief, 56-65. pdf [Reproduced by permission of the current copyright holder]",200,https://biblicalstudies.org.uk/pdf/rcl/08-1_056.pdf,application/pdf,636846,True,26379cdb1f2d8d41416718aafba9cd4327423a8962addf3b7bf40e0997dda137
2,https://biblicalstudies.org.uk/articles_rcl_02.php,https://biblicalstudies.org.uk/pdf/rcl/08-1_066.pdf,"Bibliography, 66-88. pdf","Bibliography, 66-88. pdf [Reproduced by permission of the current copyright holder]",200,https://biblicalstudies.org.uk/pdf/rcl/08-1_066.pdf,application/pdf,1396256,True,e41f338a7768fa3c25db20e750962491354ed51ab720dff5cc23c942a4f76e7a
2,https://biblicalstudies.org.uk/articles_rcl_02.php,https://biblicalstudies.org.uk/pdf/rcl/08-2_090.pdf,"Editorial, 90-91. pdf","Editorial, 90-91. pdf [Reproduced by permission of the current copyright holder]",200,https://biblicalstudies.org.uk/pdf/rcl/08-2_090.pdf,application/pdf,84536,True,3b7eef94eba1ae5a3eeac5766e6a622efdc8bf184b2a830e96c4525e95457525
2,https://biblicalstudies.org.uk/articles_rcl_02.php,https://biblicalstudies.org.uk/pdf/rcl/08-2_092.pdf,"Jane Ellis, ""USSR: The Christian Seminar,"" Religion in Communist Lands 8.2 (1980): 92-101. Appendix: Spiritual Pilgrimage of Vladimir Poresh, 101-103; Secret Police Harass Poresh, 103-106; 
              Tatyana Shchipkova Silenced, 106-109; 
              The Fate of Georgi Fedotov 109-112. pdf","Jane Ellis, ""USSR: The Christian Seminar,"" Religion in Communist Lands 8.2 (1980): 92-101. Appendix: Spiritual Pilgrimage of Vladimir Poresh, 101-103; Secret Police Harass Poresh, 103-106; 
              Tatyana Shchipkova Silenced, 106-109; 
              The Fate of Georgi Fedotov 109-112. pdf [Reproduced by permission of the current copyright holder]",200,https://biblicalstudies.org.uk/pdf/rcl/08-2_092.pdf,application/pdf,1106825,True,66766e21aaebddc3a80fd0be96e46724f72cf53795f508d586431a746e0ca703
2,https://biblicalstudies.org.uk/articles_rcl_02.php,https://biblicalstudies.org.uk/pdf/rcl/08-2_113.pdf,"Edgar C. Duin, ""Soviet Lutheranism After the Second World War,"" Religion in Communist Lands 8.2 (1980): 113-118. pdf","Edgar C. Duin, ""Soviet Lutheranism After the Second World War,"" Religion in Communist Lands 8.2 (1980): 113-118. pdf [Reproduced by permission of the current copyright holder]",200,https://biblicalstudies.org.uk/pdf/rcl/08-2_113.pdf,application/pdf,232234,True,0bdd829facad332992a2c4fdc8fdde1f485509bdbd009f2716a2ca52087e8ae9
2,https://biblicalstudies.org.uk/articles_rcl_02.php,https://biblicalstudies.org.uk/pdf/rcl/08-2_119.pdf,"Stella Alexander, ""Yugoslavia: New Legislation on the Legal Status of Religious Communities,"" Religion in Communist Lands 8.2 (1980): 119-124. pdf","Stella Alexander, ""Yugoslavia: New Legislation on the Legal Status of Religious Communities,"" Religion in Communist Lands 8.2 (1980): 119-124. pdf [Reproduced by permission of the current copyright holder]",200,https://biblicalstudies.org.uk/pdf/rcl/08-2_119.pdf,application/pdf,814418,True,694661aab2d563a96ad2d6747a16e8fd71b75a39e58ac3c97dc1340f1e1c42ff
2,https://biblicalstudies.org.uk/articles_rcl_02.php,https://biblicalstudies.org.uk/pdf/rcl/08-2_125.pdf,"Vladimir Pavlinic, ""Todo Kurtovic: Church And Religion in a Socialist Self-Management Society ,"" Religion in Communist Lands 8.2 (1980): 125-127. pdf","Vladimir Pavlinic, ""Todo Kurtovic: Church And Religion in a Socialist Self-Management Society ,"" Religion in Communist Lands 8.2 (1980): 125-127. pdf [Reproduced by permission of the current copyright holder]",200,https://biblicalstudies.org.uk/pdf/rcl/08-2_125.pdf,application/pdf,115356,True,9f7a0104a589706fdb7ca18e4636e03bcb447a4e9b595f0b7596f98ee1f84ce1
2,https://biblicalstudies.org.uk/articles_rcl_02.php,https://biblicalstudies.org.uk/pdf/rcl/08-2_127.pdf,"Richard Kindersley, ""Stella Alexander: Church and State in Yugoslavia Since 1945 ,"" Religion in Communist Lands 8.2 (1980): 127-129. pdf","Richard Kindersley, ""Stella Alexander: Church and State in Yugoslavia Since 1945 ,"" Religion in Communist Lands 8.2 (1980): 127-129. pdf [Reproduced by permission of the current copyright holder]",200,https://biblicalstudies.org.uk/pdf/rcl/08-2_127.pdf,application/pdf,122073,True,64bd80bc30b01fe57b131e64f49172dab0c3413cc22e3df42182111c5810cf42
